id,text,created_at,like_count,retweet_count,lang,username
914325950292250624,"RT @HogsHaven: Josh Norman donating $100,000 to help Puerto Rico after Hurricane Maria @J_No24 https://t.co/NtCJVos3Ql https://t.co/mRZhnQO…",Sun Oct 01 03:07:48 +0000 2017,0,85,en,Hockrockit27
914325967891517445,@LouiseDoire @realDonaldTrump Miss Sainthood forgot to tell you this: https://t.co/rw6LdOHYad,Sun Oct 01 03:07:52 +0000 2017,1,0,en,Chrocadas4
914325968231309312,"RT @USMC: From Harvey to Maria — Marines are there through it all. 

Marines continue to help those affected by Hurricane Maria in Puerto R…",Sun Oct 01 03:07:52 +0000 2017,0,644,en,sealergirl
914325974896054273,@glennlux @cher @jackhutton @mmpadellan @IronStache Here are the facts regarding support provided to PuertoRico! Libs and MSM will ignore the inconvenient truth!https://t.co/hQZYYYm1sh,Sun Oct 01 03:07:54 +0000 2017,0,0,en,ggary59
914325990255611904,Boosting this! https://t.co/ephpg64qdU,Sun Oct 01 03:07:58 +0000 2017,0,0,en,etherschooner
914325993028034561,"RT @PopCrave: Lady Gaga will be donating $1M to relief efforts for Hurricane Harvey, Irma, José, Maria, and the Mexico City earthquake. htt…",Sun Oct 01 03:07:58 +0000 2017,0,639,en,femmefatale143
914325996433756161,"RT @PopCrave: Lady Gaga will be donating $1M to relief efforts for Hurricane Harvey, Irma, José, Maria, and the Mexico City earthquake. htt…",Sun Oct 01 03:07:59 +0000 2017,0,639,en,unicornCARLOS
914325997994041344,RT @thehill: Anti-Trump chef feeds thousands in Puerto Rico after Hurricane Maria https://t.co/mCmmqC3OIM https://t.co/PotZ6VQdMp,Sun Oct 01 03:07:59 +0000 2017,0,122,en,TheDecoderOrg
914326014695821312,"We're helping address critical health needs in Loiza in the aftermath of #HurricaneMaria 

https://t.co/kZ5xmvfSVi",Sun Oct 01 03:08:03 +0000 2017,2,1,en,projecthopeorg
914326015748526080,"RT @Scavino45: #USNSComfort en route to #PuertoRico, from Norfolk, Virginia to support Hurricane Maria relief efforts. 🇺🇸🇵🇷 https://t.co/HW…",Sun Oct 01 03:08:04 +0000 2017,0,4052,en,HashemLovesYou
914326024174882816,"RT @USCGSoutheast: .@USCG crews worked together with the @RedCross, @fema, and members of local #police, #fire and #government to distribut…",Sun Oct 01 03:08:06 +0000 2017,0,4639,en,Freechoice16
914326033020702721,RT @EricHolthaus: It's been 10 days since Maria made landfall. Ten. https://t.co/WiI0JvTsoZ,Sun Oct 01 03:08:08 +0000 2017,0,147,en,BlahhMaria
914326034991869952,"RT @tedlieu: Dear @POTUS: Before you golf, can you give the frickin order for massive  airlifts of food/water to Puerto Rico? Remember Berl…",Sun Oct 01 03:08:08 +0000 2017,0,7619,en,KaceClark
914326040650014720,@giancarloqui1 @glennlux @cher @jackhutton @mmpadellan @IronStache Here are the facts regarding support provided to PuertoRico! Libs and MSM will ignore the inconvenient truth!https://t.co/hQZYYY4q3H,Sun Oct 01 03:08:10 +0000 2017,0,0,en,ggary59
914326040905953281,RT @TheSpfldStudent: Hurricane Maria brings together Puerto Rico natives at Springfield College https://t.co/MuHzTxSud9 https://t.co/Lsv2oL…,Sun Oct 01 03:08:10 +0000 2017,0,2,en,coachgregweb
914326043711881216,"RT @PopCrave: Lady Gaga will be donating $1M to relief efforts for Hurricane Harvey, Irma, José, Maria, and the Mexico City earthquake. htt…",Sun Oct 01 03:08:10 +0000 2017,0,639,en,SelenatorRtweet
914326054180810752,"RT @savvymom59: Hurricane Maria’s death toll in Puerto Rico is higher than official count, experts say https://t.co/vtlTcfJRfS",Sun Oct 01 03:08:13 +0000 2017,0,14,en,2B_Painfree
914326057104310273,"RT @derekahunter: A star is born.

The media is so predictable. https://t.co/fsQHbZTWv6",Sun Oct 01 03:08:14 +0000 2017,0,63,en,itsShamsFault
914326060879269888,"Millions affected by disasters like #HurricaneMaria + #Irma. @JY_LeDrian, @angealfa,@margotwallstrom will you pledge funds to rebuild lives?",Sun Oct 01 03:08:14 +0000 2017,0,0,en,taliadezso
914326065543352320,@kurley_girl https://t.co/uWiVUBNwZr this is heartbreaking,Sun Oct 01 03:08:16 +0000 2017,0,0,en,scottishlulu715
914326072384118784,Eyewitness account from #PuertoRico #HurricaneMaria #BoycottMSM @SlicksTweetz @TrumpsBlonde @TrishaDishes @DropThe_Mic https://t.co/igeLhwoZJd,Sun Oct 01 03:08:17 +0000 2017,0,0,en,karmagitya
914326082416918529,RT @thehill: Anti-Trump chef feeds thousands in Puerto Rico after Hurricane Maria https://t.co/mCmmqC3OIM https://t.co/PotZ6VQdMp,Sun Oct 01 03:08:20 +0000 2017,0,122,en,Krist59xKris
914326101157171200,"RT @ABC: Harrowing drone footage shows a neighborhood of San Juan, Puerto Rico, in aftermath of Hurricane Maria. ""Ghost town covered in sew…",Sun Oct 01 03:08:24 +0000 2017,0,4585,en,GAZETELER34
914326109822611456,RT @CBPFlorida: U.S. Customs and Border Protection Air and Marine Operations delivering supplies supporting response efforts in Puerto Rico…,Sun Oct 01 03:08:26 +0000 2017,0,1584,en,judsonjaggers
914326120157319168,RT @USArmy: #USArmy #Soldiers continue to partner with federal agencies and remains focus on assisting those affected by #HurricaneMaria in…,Sun Oct 01 03:08:29 +0000 2017,0,308,en,PJ_Manatee
914326122258735105,@realDonaldTrump You're not quite as bad a disaster as #HurricaneMaria. But close.,Sun Oct 01 03:08:29 +0000 2017,0,0,en,obgenetics
914326127501553664,"RT @jennah_justen: DONALD TRUMP IS A MURDERER 
#ImpeachTrump 

https://t.co/SmGVlxxpQY",Sun Oct 01 03:08:30 +0000 2017,0,1,en,gazor
914326133822259200,"RT @DenbrotS: Trump's Fake News About Puerto Ricans Slanders Them While They Dig Out&amp; Await Help.
Trump's Cruelty Knows No Bounds

https://…",Sun Oct 01 03:08:32 +0000 2017,0,33,en,kirklanfan
914326139467943936,"RT @PopCrave: Lady Gaga will be donating $1M to relief efforts for Hurricane Harvey, Irma, José, Maria, and the Mexico City earthquake. htt…",Sun Oct 01 03:08:33 +0000 2017,0,639,en,Chromatony
914326146938007553,"If u have the ability to donate feel free to 
https://t.co/HyHUClkVDJ",Sun Oct 01 03:08:35 +0000 2017,0,0,en,RavenJenai
914326148095541248,"RT @USCGSoutheast: .@USCG crews worked together with the @RedCross, @fema, and members of local #police, #fire and #government to distribut…",Sun Oct 01 03:08:35 +0000 2017,0,4640,en,HashemLovesYou
914326151388172289,"RT @TIME: 'As if Puerto Rico did not exist.' Hurricane Maria is a reminder of 'second-class' status for some
https://t.co/EAqTx54oPz",Sun Oct 01 03:08:36 +0000 2017,0,226,en,gypsygirl91
914326159285927937,RT @business: Hurricane Maria killed most of the mosquitoes in Puerto Rico that carry Zika https://t.co/cbJzHxHUXW https://t.co/yXgjC3WxD5,Sun Oct 01 03:08:38 +0000 2017,0,69,en,apanzhafran
914326162847014912,RT @thehill: Anti-Trump chef feeds thousands in Puerto Rico after Hurricane Maria https://t.co/mCmmqC3OIM https://t.co/PotZ6VQdMp,Sun Oct 01 03:08:39 +0000 2017,0,122,en,jeanbhaze
914326169826189312,"RT @USCGSoutheast: .@USCG crews worked together with the @RedCross, @fema, and members of local #police, #fire and #government to distribut…",Sun Oct 01 03:08:40 +0000 2017,0,4640,en,pinecenega
914326170623250435,@Mat_Zo This one is making a huge impact https://t.co/gpdJ0TgaYI,Sun Oct 01 03:08:41 +0000 2017,4,0,en,kitkatt0909
914326172607139840,RT @AntonioParis: Hurricane Maria destroyed my hometown in Puerto Rico. Please help me send food &amp; water to Utuado. Donate at: https://t.co…,Sun Oct 01 03:08:41 +0000 2017,0,1698,en,HonorTruthPride
914326177900318720,@Ealasaid1743 That's what this cop is saying &amp; wants https://t.co/uWiVUBNwZr,Sun Oct 01 03:08:42 +0000 2017,1,0,en,scottishlulu715
914326182312792064,"RT @Scavino45: #USNSComfort en route to #PuertoRico, from Norfolk, Virginia to support Hurricane Maria relief efforts. 🇺🇸🇵🇷 https://t.co/HW…",Sun Oct 01 03:08:43 +0000 2017,0,4051,en,Freechoice16
914326194085965824,"RT @PopCrave: Lady Gaga will be donating $1M to relief efforts for Hurricane Harvey, Irma, José, Maria, and the Mexico City earthquake. htt…",Sun Oct 01 03:08:46 +0000 2017,0,639,en,YEEZYJAEBUM
914326203439374336,RT @PressSec: Thankful for our great military working 24/7 to save American lives in Puerto Rico and the Virgin Islands https://t.co/dFzCva…,Sun Oct 01 03:08:48 +0000 2017,0,1357,en,CatloverGail
914326212469837826,One Day in the Life of Battered Puerto Rico. https://t.co/2TnfNsptRp,Sun Oct 01 03:08:51 +0000 2017,0,2,en,davewiner
914326239091085312,"RT @RedNationRising: Puerto Rican truck driver union is on strike refusing to deliver federal aid, demanding higher wages. President Trump…",Sun Oct 01 03:08:57 +0000 2017,0,275,en,marntny
914326243520237573,"Read @CNN for #FakeNews. Truckers don't show up for work in PR. THEY ARE ON STRIKE. @AFLCIO recruits strike breaker

https://t.co/NHhePR515I",Sun Oct 01 03:08:58 +0000 2017,1,0,en,UnoTejano
914326247894687747,"RT @PopCrave: Lady Gaga will be donating $1M to relief efforts for Hurricane Harvey, Irma, José, Maria, and the Mexico City earthquake. htt…",Sun Oct 01 03:08:59 +0000 2017,0,639,en,itslorrrenzo
914326249689858048,"RT @sunlorrie: Oh, look! Journalism: Factbox: Relief efforts in Puerto Rico after Hurricane Maria https://t.co/TLEO13IK4E",Sun Oct 01 03:08:59 +0000 2017,0,12,en,TonightsFights
914326268136607744,RT @foodandwine: How @ChefJoseAndres is helping feed victims of Hurricane Maria: https://t.co/P137uG8n77 #ChefsForPuertoRico https://t.co/s…,Sun Oct 01 03:09:04 +0000 2017,0,59,en,CraigCherrie
914326273702457345,@RockInked U.S. Customs and Border Protection Air and Marine Operations delivering supplies supporting response efforts in Puerto Rico #HurricaneMaria Where are you hearing that the military isnt helping? https://t.co/0oBxRcXzXH,Sun Oct 01 03:09:05 +0000 2017,0,0,en,07shari22
914326276579590144,"RT @jaketapper: 1/ More than 9 days after Hurricane Maria tore through the U.S. Virgin Islands, most of that US territory remains without p…",Sun Oct 01 03:09:06 +0000 2017,0,650,en,lita_meza13
914326279083741184,"RT @ABC: Harrowing drone footage shows a neighborhood of San Juan, Puerto Rico, in aftermath of Hurricane Maria. ""Ghost town covered in sew…",Sun Oct 01 03:09:06 +0000 2017,0,4585,en,gerdelvillar
914326289342980096,RT @foxnewsradio: President Trump praises the federal response to Puerto Rico from Hurricane Maria.  https://t.co/vQxYMegPzb,Sun Oct 01 03:09:09 +0000 2017,0,2,en,KelliTa03192109
914326295500267522,"While everyone squabbles over #PuertoRico remember, all three #USVI have been decimated by #HurricaneMaria #Leaders own errors+redirect #SOS https://t.co/4lqE15VSjL",Sun Oct 01 03:09:10 +0000 2017,0,0,en,gr8tperspective
914326295953182720,RT @EricHolthaus: It's been 10 days since Maria made landfall. Ten. https://t.co/WiI0JvTsoZ,Sun Oct 01 03:09:10 +0000 2017,0,147,en,shyduroff
914326297609777152,RT @thehill: Anti-Trump chef feeds thousands in Puerto Rico after Hurricane Maria https://t.co/mCmmqC3OIM https://t.co/PotZ6VQdMp,Sun Oct 01 03:09:11 +0000 2017,0,122,en,lrudmilliken
914326301716172801,"RT @theenemyparty: Is #HurricaneMaria Donald Trump's Katrina?

RT FOR MORE ACCURATE RESPONSE!",Sun Oct 01 03:09:12 +0000 2017,0,23,en,Mac_LungTxp99
914326303456849920,"RT @H_Town_74: Dear Mayor.@CarmenYulinCruz: You're justified to be ""MAD AS HELL""
#TheResistance #HurricaneMaria #PuertoRico #CNN #MSNBC htt…",Sun Oct 01 03:09:12 +0000 2017,0,16,en,G_Wallsf
914326307714019330,Donald Trump Blames Puerto Ricans for Not Being Able 'to Get Their Workers to Help' After Hurricane Maria https://t.co/VjKce9F4d4,Sun Oct 01 03:09:13 +0000 2017,0,0,en,trendlogicpr
914326308284456960,"RT @ABC: Harrowing drone footage shows a neighborhood of San Juan, Puerto Rico, in aftermath of Hurricane Maria. ""Ghost town covered in sew…",Sun Oct 01 03:09:13 +0000 2017,0,4585,en,kurvz_j
914326330350718977,RT @thehill: Anti-Trump chef feeds thousands in Puerto Rico after Hurricane Maria https://t.co/mCmmqC3OIM https://t.co/PotZ6VQdMp,Sun Oct 01 03:09:19 +0000 2017,0,122,en,jerkoffreport
914326335434063872,RT @marianazapata_: Links for different charities you can donate to to help our Puerto Rican brothers and sisters after Hurricane Maria: ht…,Sun Oct 01 03:09:20 +0000 2017,0,11,en,LJEvansBooks
914326346008076293,"RT @PopCrave: Lady Gaga will be donating $1M to relief efforts for Hurricane Harvey, Irma, José, Maria, and the Mexico City earthquake. htt…",Sun Oct 01 03:09:22 +0000 2017,0,639,en,__jxoo
914326355499614210,"RT @LeoDiCaprio: Proud to support @Ricky_Martin’s efforts w/ @habitatpr, @WeCareSolar &amp; @MusicforRelief for Hurricane Maria relief: https:/…",Sun Oct 01 03:09:25 +0000 2017,0,2041,en,MoonMoosic
914326375502422017,"RT @AmericanMex067: Who murdered Puerto Rico &amp; San Juan before hurricane Maria? I smell Democrats. #AMJoy
https://t.co/MAT0eztIWv",Sun Oct 01 03:09:29 +0000 2017,0,492,en,vickib501
914326381022003200,RT @KamalaHarris: We can't forget about the US Virgin Islands. Back-to-back storms left many struggling to recover. They also need our help…,Sun Oct 01 03:09:31 +0000 2017,0,3525,en,romperace
914326390882881537,"[ https://t.co/E6u21Sffz0 ] Hurricane Maria power outage puts old, vulnerable at risk in… https://t.co/ixVyINIWtj",Sun Oct 01 03:09:33 +0000 2017,0,0,en,llmrt2016
914326398214471680,Please boost/donate 2this dedicated group of volunteers &amp; organization 4 the work they r doing right now 2 feed people of PR. #TheResistance https://t.co/5XVzwNvXCN,Sun Oct 01 03:09:35 +0000 2017,1,0,en,4evrstardancer
914326407790112768,"Millions affected by disasters like #HurricaneMaria + #Irma. @JY_LeDrian, @angealfa,@margotwallstrom will you pledge funds to rebuild lives?",Sun Oct 01 03:09:37 +0000 2017,0,0,en,mandeelynnconne
914326411619467267,@SenatorMenendez @CarmenYulinCruz Here are the facts regarding support provided to PuertoRico! Libs and MSM will ignore the inconvenient truth!https://t.co/hQZYYYm1sh,Sun Oct 01 03:09:38 +0000 2017,0,0,en,ggary59
914326414341562368,RT @Serendipiterry: Puerto Rico's cop telling the truth about Hurricane Maria's aid @POTUS @realDonaldTrump @VP https://t.co/zAB0r9IV0x via…,Sun Oct 01 03:09:39 +0000 2017,0,2,en,jaybakeraz
914326418854686720,RT @SavetheChildren: #HurricaneMaria left massive devastation in #PuertoRico &amp; #DominicanRepublic. Help provide urgent aid for children. ht…,Sun Oct 01 03:09:40 +0000 2017,0,641,en,RobinMelz
914326419613847552,¿How Do You Say @realDonaldTrump On The Planet? Hurricane Maria! ¿Because? Because It Only Leaves Disaster &amp; Death In Its Wake https://t.co/YDKnWl0H4J,Sun Oct 01 03:09:40 +0000 2017,0,1,en,RondonArrecho
914326422142906368,"RT @ABC: Harrowing drone footage shows a neighborhood of San Juan, Puerto Rico, in aftermath of Hurricane Maria. ""Ghost town covered in sew…",Sun Oct 01 03:09:41 +0000 2017,0,4585,en,MayeSalazar3
914326426597380101,RT @KamalaHarris: We can't forget about the US Virgin Islands. Back-to-back storms left many struggling to recover. They also need our help…,Sun Oct 01 03:09:42 +0000 2017,0,3525,en,gpenn13
914326436663775232,RT @CBPFlorida: U.S. Customs and Border Protection Air and Marine Operations delivering supplies supporting response efforts in Puerto Rico…,Sun Oct 01 03:09:44 +0000 2017,0,1583,en,eskaigama
914326437301297153,RT @KamalaHarris: We can't forget about the US Virgin Islands. Back-to-back storms left many struggling to recover. They also need our help…,Sun Oct 01 03:09:44 +0000 2017,0,3525,en,_BABYGIRLNYA
914326445803036673,"RT @Reuters: Hurricane Maria power outage puts old, vulnerable at risk in Puerto Rico https://t.co/oQcrcAnWnB https://t.co/NgGIVrfLkQ",Sun Oct 01 03:09:46 +0000 2017,0,75,en,mariayells
914326467315666946,"RT @PopCrave: Lady Gaga will be donating $1M to relief efforts for Hurricane Harvey, Irma, José, Maria, and the Mexico City earthquake. htt…",Sun Oct 01 03:09:51 +0000 2017,0,639,en,zodiaches
914326468330708992,RT @thehill: Anti-Trump chef feeds thousands in Puerto Rico after Hurricane Maria https://t.co/mCmmqC3OIM https://t.co/PotZ6VQdMp,Sun Oct 01 03:09:52 +0000 2017,0,122,en,susan_cotner
914326480720744448,Josh Norman Pledges to Send $100K to Puerto Rico for Hurricane Maria Relief https://t.co/fGidw44tlx,Sun Oct 01 03:09:55 +0000 2017,0,0,en,MySport101
914326500295495680,RT @CNN: More than 95% of customers are without regular electricity service in Puerto Rico 10 days after Hurricane Maria hit https://t.co/8…,Sun Oct 01 03:09:59 +0000 2017,0,601,en,nan_einhorn
914326501134422017,RT @williamlegate: @TalbertSwan @TaIbertSwan @realDonaldTrump It's reprehensible that Trump's Department of Homeland Security called the Pu…,Sun Oct 01 03:09:59 +0000 2017,0,9,en,Rhondahall007
914326506637324288,"RT @HillaryClinton: President Trump, Sec. Mattis, and DOD should send the Navy, including the USNS Comfort, to Puerto Rico now. These are A…",Sun Oct 01 03:10:01 +0000 2017,0,89163,en,jdennis247
914326518532276224,"RT @ABC: Harrowing drone footage shows a neighborhood of San Juan, Puerto Rico, in aftermath of Hurricane Maria. ""Ghost town covered in sew…",Sun Oct 01 03:10:04 +0000 2017,0,4585,en,LoveColumnist
914326529164890112,RT @KamalaHarris: We can't forget about the US Virgin Islands. Back-to-back storms left many struggling to recover. They also need our help…,Sun Oct 01 03:10:06 +0000 2017,0,3525,en,VirginiaVMW
914326531920429056,"RT @RedNationRising: Puerto Rican truck driver union is on strike refusing to deliver federal aid, demanding higher wages. President Trump…",Sun Oct 01 03:10:07 +0000 2017,0,275,en,melendezlena1
914326540422451200,A pair of #HurricaneMaria related readouts just issued by @WhiteHouse. https://t.co/GoeSahsO3j,Sun Oct 01 03:10:09 +0000 2017,12,9,en,W7VOA
914326547082960897,RT @s_webber: Great to see @Teamsters stepping up to help solve the logistical challenge 🇵🇷🇺🇸#UnionStrong https://t.co/kdbn2QJV0F,Sun Oct 01 03:10:10 +0000 2017,0,16,en,jennylbird
